"","Valoración_credito","Edad","Ingresos","Tarjetas_credito","Educacion","Créditos_coche","CLASE.CART","PROBA.CART"
"1492","Bueno",21.9016816670847,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"1493","Bueno",53.3670609442214,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1494","Bueno",49.4684162519157,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1495","Bueno",41.8658306158729,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1496","Bueno",35.8604721983264,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1497","Bueno",33.2746735257196,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1498","Bueno",26.122669572777,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"1499","Bueno",20.7212284925537,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"1500","Bueno",45.7723831581491,"Medio","5 o más","Universitario","2 o más","Bueno",0.787037037037037
"1501","Bueno",53.754846639029,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1502","Bueno",43.5546588845526,"Medio","5 o más","Bachillerato","1 o ninguno","Bueno",0.787037037037037
"1503","Bueno",32.0729237215351,"Alto","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"1504","Bueno",33.7586796599118,"Medio","Menos de 5","Universitario","2 o más","Bueno",0.910112359550562
"1505","Bueno",26.8928661185235,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1506","Bueno",39.2588308551569,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1507","Bueno",57.3940052419769,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1508","Bueno",29.0259395975998,"Medio","5 o más","Bachillerato","2 o más","Malo",0.377551020408163
"1509","Bueno",50.2409147632964,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1510","Bueno",57.0963021929253,"Alto","5 o más","Universitario","1 o ninguno","Bueno",0.824175824175824
"1511","Bueno",47.2968438943904,"Bajo","5 o más","Universitario","2 o más","Malo",0.0985010706638115
"1512","Bueno",62.4512305697193,"Medio","5 o más","Universitario","1 o ninguno","Bueno",0.787037037037037
"1513","Bueno",39.6916541083441,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.621621621621622
"1514","Bueno",42.8370384425712,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1515","Bueno",35.6993278650129,"Medio","5 o más","Bachillerato","1 o ninguno","Bueno",0.666666666666667
"1516","Bueno",25.0967161939608,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1517","Bueno",39.6118182287406,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.621621621621622
"1518","Bueno",39.3037507533041,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1519","Bueno",46.9920312056717,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1520","Bueno",25.8399418961287,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"1521","Bueno",40.255191503009,"Medio","5 o más","Universitario","2 o más","Bueno",0.621621621621622
"1522","Bueno",37.699358948732,"Medio","5 o más","Universitario","2 o más","Malo",0.235294117647059
"1523","Bueno",38.2551414962791,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1524","Bueno",36.3078266147121,"Medio","5 o más","Bachillerato","2 o más","Malo",0.235294117647059
"1525","Bueno",44.5365030868965,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1526","Bueno",47.470786557188,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1527","Bueno",28.4440567747296,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1528","Bueno",42.8722876018255,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1529","Bueno",43.6028232667537,"Medio","5 o más","Universitario","2 o más","Bueno",0.787037037037037
"1530","Bueno",37.5210166343148,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1531","Bueno",38.2597638998953,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1532","Bueno",27.4353968287574,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1533","Bueno",25.5744032983468,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1534","Bueno",38.6029018862069,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1535","Bueno",31.9114233387141,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1536","Bueno",33.5469497501979,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1537","Bueno",33.5034182071012,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1538","Bueno",31.5001886498384,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1539","Bueno",30.3964428305095,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1540","Bueno",23.908255898817,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1541","Bueno",24.9501307966151,"Medio","Menos de 5","Universitario","2 o más","Bueno",0.910112359550562
"1542","Bueno",38.3222511636029,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1543","Bueno",41.0594278425645,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1544","Bueno",37.9710447025434,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1545","Bueno",41.8846380555304,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1546","Bueno",28.0806954338568,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1547","Bueno",33.0371607817283,"Alto","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"1548","Bueno",41.3125483330319,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1549","Bueno",38.8735225343213,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1550","Bueno",41.6935422554538,"Alto","5 o más","Bachillerato","1 o ninguno","Bueno",0.824175824175824
"1551","Bueno",46.1123505511027,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1552","Bueno",31.4131789477283,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1553","Bueno",40.6117217044563,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1554","Bueno",23.9008030404807,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1555","Bueno",30.1075549276652,"Medio","5 o más","Bachillerato","2 o más","Malo",0.377551020408163
"1556","Bueno",27.4187158708917,"Medio","Menos de 5","Universitario","2 o más","Bueno",0.910112359550562
"1557","Bueno",20.8830156082422,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"1558","Bueno",34.0550887366444,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1559","Bueno",39.4100017807213,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1560","Bueno",29.4201637756243,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1561","Bueno",28.8306801006024,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1562","Bueno",39.8211243104426,"Medio","5 o más","Universitario","2 o más","Bueno",0.621621621621622
"1563","Bueno",35.3923487078517,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1564","Bueno",30.8649341394171,"Medio","5 o más","Universitario","2 o más","Malo",0.377551020408163
"1565","Bueno",39.9889449225284,"Medio","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"1566","Bueno",27.9722597338952,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1567","Bueno",47.9732922062842,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.787037037037037
"1568","Bueno",38.0793409699708,"Alto","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"1569","Bueno",31.2004921447547,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1570","Bueno",25.2706902972016,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1571","Bueno",27.7633364406089,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1572","Bueno",35.3768810942674,"Medio","5 o más","Bachillerato","2 o más","Malo",0.266666666666667
"1573","Bueno",34.6548171234249,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1574","Bueno",40.0688137766915,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1575","Bueno",31.8291835024301,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1576","Bueno",36.2889609813778,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1577","Bueno",37.7353040019007,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1578","Bueno",46.4145787747953,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1579","Bueno",42.0813635252834,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1580","Bueno",37.226356761706,"Medio","5 o más","Bachillerato","2 o más","Malo",0.235294117647059
"1581","Bueno",36.6189480972739,"Medio","5 o más","Universitario","1 o ninguno","Bueno",0.666666666666667
"1582","Bueno",49.5808964210988,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1583","Bueno",32.568362701293,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.556818181818182
"1584","Bueno",25.8941757833038,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"1585","Bueno",30.4148060144629,"Bajo","5 o más","Bachillerato","1 o ninguno","Malo",0.0985010706638115
"1586","Bueno",32.3073401158534,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1587","Bueno",33.2115176403229,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1588","Bueno",42.0926430714702,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1589","Bueno",33.4578938029803,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.556818181818182
"1590","Bueno",25.1887856055211,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1591","Bueno",35.9616574528461,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.727272727272727
"1592","Bueno",23.6588519688414,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"1593","Bueno",34.3504148627781,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.556818181818182
"1594","Bueno",45.2715022517796,"Medio","5 o más","Universitario","1 o ninguno","Bueno",0.787037037037037
"1595","Bueno",33.3060402198427,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1596","Bueno",31.2864534423019,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1597","Bueno",33.3429982411175,"Medio","5 o más","Universitario","2 o más","Bueno",0.556818181818182
"1598","Bueno",42.1808769596432,"Alto","5 o más","Universitario","1 o ninguno","Bueno",0.824175824175824
"1599","Bueno",47.1893583811225,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1600","Bueno",39.9287654926753,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1601","Bueno",39.4824887262014,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1602","Bueno",41.5957138775951,"Medio","5 o más","Bachillerato","2 o más","Malo",0.272727272727273
"1603","Bueno",32.1669968301006,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1604","Bueno",34.0926693354592,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.556818181818182
"1605","Bueno",38.7395999017014,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1606","Bueno",36.0349680559005,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1607","Bueno",45.8318700943815,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1608","Bueno",28.5675622962382,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1609","Bueno",40.4508375378842,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1610","Bueno",32.2302366016272,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1611","Bueno",25.7713484188014,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1612","Bueno",20.6532369877271,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1613","Bueno",43.7426208259019,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1614","Bueno",30.8913154792008,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1615","Bueno",26.7705528490781,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1616","Bueno",45.1698148808054,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1617","Bueno",38.3835680902371,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1618","Bueno",48.1982895534495,"Medio","5 o más","Universitario","2 o más","Bueno",0.787037037037037
"1619","Bueno",29.7134718086014,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1620","Bueno",41.6640733339673,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1621","Bueno",29.8055875104449,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1622","Bueno",45.5700710952639,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.787037037037037
"1623","Bueno",37.1348191067011,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1624","Bueno",32.5019350590399,"Alto","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"1625","Bueno",30.3470165562539,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1626","Bueno",41.9098497910827,"Medio","5 o más","Universitario","1 o ninguno","Bueno",0.787037037037037
"1627","Bueno",37.064628759756,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1628","Bueno",28.4088025146018,"Medio","5 o más","Universitario","1 o ninguno","Bueno",0.666666666666667
"1629","Bueno",24.1661348573369,"Medio","5 o más","Universitario","2 o más","Malo",0.176706827309237
"1630","Bueno",32.3016470975199,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1631","Bueno",35.8605056452285,"Medio","5 o más","Bachillerato","2 o más","Bueno",0.727272727272727
"1632","Bueno",24.2005159823858,"Medio","Menos de 5","Universitario","2 o más","Bueno",0.910112359550562
"1633","Bueno",39.3161531902784,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1634","Bueno",37.188476293445,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1635","Bueno",46.5158688542763,"Medio","Menos de 5","Bachillerato","2 o más","Bueno",0.910112359550562
"1636","Bueno",34.2908333711866,"Alto","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1637","Bueno",27.2099284094551,"Medio","5 o más","Bachillerato","2 o más","Malo",0.176706827309237
"1638","Bueno",39.2234711314348,"Bajo","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.923076923076923
"1639","Bueno",32.8248839459513,"Medio","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.910112359550562
"1640","Bueno",22.7710241619733,"Alto","5 o más","Bachillerato","1 o ninguno","Bueno",0.824175824175824
"1641","Bueno",42.3456166920056,"Medio","5 o más","Universitario","2 o más","Bueno",0.787037037037037
"1642","Bueno",53.4172330243166,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1643","Bueno",46.0179346630099,"Bajo","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.923076923076923
"1644","Bueno",23.0499290538963,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1645","Bueno",44.4632317421492,"Medio","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1646","Bueno",24.3119853175973,"Alto","5 o más","Bachillerato","1 o ninguno","Bueno",0.824175824175824
"1647","Bueno",42.7992758682837,"Alto","5 o más","Universitario","2 o más","Bueno",0.824175824175824
"1648","Bueno",53.6660220119644,"Bajo","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.923076923076923
"1649","Bueno",43.1279969578349,"Alto","Menos de 5","Universitario","1 o ninguno","Bueno",0.910112359550562
"1650","Bueno",34.894375674671,"Bajo","Menos de 5","Bachillerato","1 o ninguno","Bueno",0.585365853658537
"1651","Bueno",42.3851180635856,"Bajo","5 o más","Bachillerato","2 o más","Malo",0.0985010706638115
"1652","Bueno",41.5114085297652,"Alto","5 o más","Bachillerato","2 o más","Bueno",0.824175824175824
"1653","Bueno",34.8127209735734,"Medio","5 o más","Universitario","2 o más","Bueno",0.556818181818182
